usage_id,user_id,session_date,device,genre,watch_minutes,completed_content
35534,1201,2025-04-01,Android,true_crime,42,True
35535,1201,2024-12-13,Roku,true_crime,7,True
35536,1201,2025-07-22,SmartTV,sci_fi,54,True
35537,1201,2024-12-10,Roku,anime,76,False
35538,1201,2025-09-09,Roku,sci_fi,117,True
35539,1201,2026-02-09,Android,comedy,76,False
35540,1201,2025-04-14,Roku,kids,100,False
35541,1201,2025-05-01,Android,drama,15,False
35542,1201,2024-12-12,Web,anime,64,True
35543,1201,2025-02-24,iOS,sci_fi,38,False
35544,1201,2025-11-21,Web,sci_fi,55,True
35545,1201,2026-02-04,iOS,documentary,56,True
35546,1201,2025-04-24,Roku,comedy,51,True
35547,1201,2025-05-08,Roku,kids,34,True
35548,1201,2024-11-13,Android,documentary,69,True
35549,1201,2024-12-02,SmartTV,kids,45,True
35550,1201,2026-03-22,Web,true_crime,2,False
35551,1201,2025-08-30,Roku,documentary,52,True
35552,1201,2025-04-19,Android,drama,6,True
35553,1201,2025-03-12,SmartTV,reality,34,False
35554,1201,2024-12-28,Roku,reality,78,True
35555,1201,2025-04-29,SmartTV,true_crime,72,True
35556,1201,2025-08-13,Web,true_crime,77,True
35557,1201,2025-06-24,Web,kids,15,True
35558,1201,2025-11-13,Roku,true_crime,7,False
35559,1201,2025-03-31,iOS,kids,110,False
35560,1201,2026-03-30,iOS,comedy,35,False
35561,1201,2026-02-03,SmartTV,comedy,37,True
35562,1201,2025-11-09,Web,true_crime,48,True
35563,1201,2025-02-06,Android,comedy,57,False
35564,1201,2025-09-20,Web,true_crime,57,True
35565,1201,2026-04-10,Roku,drama,1,False
35566,1202,2025-04-01,Web,true_crime,81,True
35567,1202,2025-10-01,Roku,anime,34,True
35568,1202,2026-02-11,Web,comedy,43,True
35569,1202,2025-04-24,iOS,documentary,85,False
35570,1202,2026-06-30,Roku,documentary,9,True
35571,1202,2026-05-12,SmartTV,drama,37,True
35572,1202,2025-03-20,Roku,drama,24,True
35573,1202,2026-06-12,Web,true_crime,68,True
35574,1202,2026-06-27,iOS,comedy,19,True
35575,1202,2025-11-10,iOS,reality,78,False
35576,1202,2026-03-16,Roku,kids,71,True
35577,1202,2025-06-10,iOS,drama,34,False
35578,1202,2025-02-14,SmartTV,reality,35,True
35579,1202,2026-01-17,iOS,sci_fi,49,True
35580,1202,2026-02-16,Roku,documentary,36,True
35581,1202,2025-01-12,iOS,kids,38,True
35582,1202,2026-02-26,Web,kids,80,False
35583,1202,2025-02-21,Roku,anime,40,False
35584,1202,2025-02-10,iOS,reality,7,True
35585,1202,2026-01-23,Web,true_crime,13,False
35586,1202,2026-05-14,SmartTV,true_crime,50,True
35587,1202,2025-11-02,Web,drama,11,True
35588,1202,2025-12-06,Roku,kids,60,True
35589,1202,2026-02-06,iOS,kids,94,True
35590,1202,2025-05-10,Android,anime,40,False
35591,1202,2025-12-08,Web,anime,27,True
35592,1202,2025-06-28,iOS,anime,1,False
35593,1202,2026-04-27,Roku,comedy,19,False
35594,1202,2026-04-14,iOS,reality,62,True
35595,1202,2026-02-04,Android,sci_fi,1,True
35596,1202,2025-03-13,Roku,kids,54,False
35597,1202,2025-11-28,SmartTV,true_crime,55,False
35598,1202,2025-09-17,SmartTV,true_crime,60,True
35599,1202,2025-10-23,iOS,true_crime,29,True
35600,1202,2026-03-14,Web,documentary,50,False
35601,1202,2025-04-29,iOS,documentary,31,False
35602,1202,2025-11-03,Android,reality,67,False
35603,1202,2025-12-25,SmartTV,anime,24,True
35604,1202,2025-03-19,iOS,drama,31,False
35605,1202,2025-02-18,Android,sci_fi,70,True
35606,1202,2025-09-11,SmartTV,documentary,31,True
35607,1202,2025-02-06,Web,reality,65,True
35608,1202,2025-05-25,SmartTV,reality,42,False
35609,1202,2026-01-01,Roku,anime,30,True
35610,1202,2025-07-09,Roku,reality,70,True
35611,1202,2025-01-21,Roku,reality,52,True
35612,1202,2026-02-21,Android,kids,52,True
35613,1202,2025-06-07,iOS,reality,59,True
35614,1202,2026-05-22,Android,drama,59,False
35615,1202,2025-08-02,SmartTV,anime,1,True
35616,1202,2025-12-28,Web,drama,67,False
35617,1202,2026-06-18,Android,drama,53,False
35618,1202,2025-11-26,Roku,comedy,43,False
35619,1202,2026-06-14,SmartTV,reality,49,True
35620,1202,2025-10-24,Roku,reality,44,False
35621,1202,2025-12-20,iOS,comedy,5,False
35622,1202,2025-03-17,SmartTV,reality,35,True
35623,1202,2026-04-07,iOS,true_crime,93,True
35624,1202,2025-09-14,Android,reality,64,False
35625,1203,2026-03-05,SmartTV,true_crime,87,False
35626,1203,2025-09-22,SmartTV,true_crime,23,False
35627,1203,2026-03-06,Android,documentary,14,True
35628,1203,2025-11-13,Web,drama,52,False
35629,1203,2026-05-11,Android,kids,1,True
35630,1203,2026-06-28,Roku,documentary,51,True
35631,1203,2026-06-05,Android,anime,49,False
35632,1203,2026-04-26,iOS,comedy,51,True
35633,1203,2026-02-09,SmartTV,anime,42,True
35634,1203,2026-01-27,Android,true_crime,104,False
35635,1203,2026-04-11,Roku,anime,42,False
35636,1203,2025-10-14,Web,kids,78,True
35637,1203,2025-08-11,SmartTV,true_crime,32,True
35638,1203,2025-12-31,Web,comedy,25,True
35639,1203,2026-06-11,Roku,reality,45,False
35640,1203,2026-01-29,Android,comedy,64,False
35641,1203,2025-06-28,Web,comedy,28,True
35642,1203,2026-05-03,Web,anime,57,True
35643,1203,2025-12-17,iOS,documentary,65,False
35644,1203,2026-02-06,iOS,sci_fi,86,False
35645,1203,2026-03-19,Roku,sci_fi,1,False
35646,1203,2025-08-30,iOS,documentary,110,False
35647,1203,2025-10-02,SmartTV,anime,156,True
35648,1203,2026-04-29,SmartTV,reality,45,True
35649,1203,2025-09-01,Web,reality,20,False
35650,1203,2026-05-06,Roku,anime,2,False
35651,1203,2025-10-26,Web,kids,24,False
35652,1203,2025-10-25,iOS,kids,39,True
35653,1203,2026-01-03,iOS,reality,38,True
35654,1203,2026-06-25,SmartTV,drama,38,True
35655,1203,2026-04-01,Web,comedy,41,False
35656,1203,2026-03-08,Web,kids,14,False
35657,1204,2026-06-01,Roku,reality,35,True
35658,1204,2026-06-26,Roku,comedy,24,True
35659,1204,2025-09-18,SmartTV,true_crime,75,False
35660,1204,2026-03-23,Android,comedy,27,True
35661,1204,2025-12-21,iOS,kids,81,False
35662,1204,2026-03-17,Android,drama,90,False
35663,1204,2026-03-29,iOS,reality,11,False
35664,1204,2025-10-23,iOS,sci_fi,91,False
35665,1204,2026-05-30,SmartTV,drama,98,False
35666,1204,2025-11-29,Android,sci_fi,33,True
35667,1204,2026-05-11,iOS,kids,1,True
35668,1204,2025-09-07,SmartTV,comedy,52,False
35669,1204,2026-04-22,Roku,anime,22,True
35670,1204,2026-04-12,SmartTV,sci_fi,28,True
35671,1204,2025-11-20,SmartTV,true_crime,85,False
35672,1204,2025-12-16,iOS,true_crime,54,True
35673,1204,2026-01-08,Web,documentary,45,True
35674,1204,2026-06-16,Web,kids,27,True
35675,1204,2026-04-02,Android,kids,1,False
35676,1204,2025-12-03,Roku,true_crime,35,False
35677,1204,2026-03-29,iOS,sci_fi,35,True
35678,1204,2026-01-01,iOS,documentary,61,True
35679,1204,2025-12-12,Roku,sci_fi,69,True
35680,1204,2026-03-19,Web,kids,102,True
35681,1204,2026-05-10,Web,anime,52,False
35682,1204,2025-12-11,SmartTV,sci_fi,53,False
35683,1204,2026-06-28,Roku,kids,26,True
35684,1204,2025-10-10,Android,reality,19,True
35685,1204,2026-02-06,Roku,drama,68,True
35686,1204,2026-05-04,Web,kids,68,True
35687,1204,2025-09-18,Android,anime,39,False
35688,1205,2025-10-03,Android,drama,86,False
35689,1205,2025-02-11,iOS,anime,38,True
35690,1205,2024-08-03,Web,drama,3,True
35691,1205,2024-10-22,SmartTV,drama,23,False
35692,1205,2025-01-16,iOS,true_crime,24,True
35693,1205,2025-10-07,iOS,reality,29,True
35694,1205,2025-10-13,Web,anime,34,True
35695,1205,2025-05-09,iOS,sci_fi,63,True
35696,1205,2025-12-09,iOS,kids,55,True
35697,1205,2025-03-10,iOS,reality,85,False
35698,1205,2026-01-02,Roku,comedy,34,True
35699,1205,2025-06-28,Roku,drama,26,True
35700,1205,2025-02-01,Android,drama,81,True
35701,1205,2025-01-02,Android,true_crime,11,False
35702,1205,2025-08-07,Web,true_crime,87,False
35703,1205,2024-11-08,Android,anime,49,True
35704,1205,2024-12-29,iOS,kids,79,False
35705,1206,2026-06-03,iOS,true_crime,3,True
35706,1206,2026-06-16,Web,kids,1,True
35707,1206,2026-06-06,Web,reality,21,True
35708,1206,2026-06-27,iOS,comedy,51,True
35709,1207,2026-06-04,iOS,true_crime,87,False
35710,1207,2026-06-29,Android,anime,4,True
35711,1207,2026-04-05,Web,anime,56,False
35712,1207,2026-04-10,Web,kids,141,True
35713,1207,2026-03-03,Roku,comedy,108,False
35714,1207,2026-06-03,Android,sci_fi,36,True
35715,1207,2026-05-04,iOS,comedy,77,False
35716,1207,2026-04-05,Android,reality,65,False
35717,1207,2026-06-10,SmartTV,anime,50,False
35718,1207,2026-05-16,Web,reality,57,False
35719,1207,2026-05-31,Roku,anime,95,True
35720,1207,2026-05-13,Android,documentary,148,True
35721,1207,2026-04-08,Web,anime,27,True
35722,1207,2026-03-14,Roku,documentary,24,False
35723,1207,2026-03-29,iOS,documentary,59,True
35724,1207,2026-05-30,Android,kids,63,True
35725,1207,2026-04-05,Web,drama,88,True
35726,1207,2026-04-24,Web,drama,27,True
35727,1207,2026-03-29,Android,drama,67,True
35728,1207,2026-02-18,Web,reality,66,True
35729,1207,2026-03-07,SmartTV,true_crime,58,True
35730,1207,2026-06-19,Android,sci_fi,93,True
35731,1207,2026-06-08,Web,drama,1,False
35732,1207,2026-04-13,Roku,documentary,17,False
35733,1207,2026-05-15,Android,comedy,36,False
35734,1207,2026-05-30,Android,drama,18,False
35735,1207,2026-02-28,Android,anime,82,True
35736,1207,2026-06-13,Web,sci_fi,107,True
35737,1207,2026-06-14,iOS,comedy,29,True
35738,1207,2026-04-14,Roku,kids,51,False
35739,1207,2026-04-27,SmartTV,sci_fi,32,True
35740,1207,2026-06-26,iOS,true_crime,47,False
35741,1207,2026-05-08,Android,documentary,91,True
35742,1207,2026-04-04,Roku,anime,51,False
35743,1208,2025-05-29,iOS,sci_fi,73,False
35744,1208,2025-11-12,SmartTV,documentary,15,True
35745,1208,2025-07-03,SmartTV,true_crime,1,False
35746,1208,2025-07-28,iOS,documentary,61,False
35747,1208,2025-09-29,iOS,kids,73,True
35748,1208,2026-01-23,Web,comedy,93,False
35749,1208,2025-07-16,Web,documentary,48,True
35750,1208,2025-05-14,Android,documentary,39,True
35751,1208,2026-05-28,Android,drama,1,False
35752,1208,2025-08-26,SmartTV,anime,87,True
35753,1208,2026-02-01,Android,comedy,44,False
35754,1208,2026-05-02,Android,drama,75,True
35755,1208,2026-04-26,Roku,drama,42,True
35756,1208,2026-05-06,SmartTV,true_crime,22,False
35757,1208,2026-02-03,Roku,kids,46,False
35758,1208,2025-07-29,Roku,reality,1,True
35759,1208,2025-07-10,iOS,true_crime,30,True
35760,1208,2025-08-21,Web,reality,9,True
35761,1208,2025-06-06,SmartTV,comedy,77,True
35762,1209,2025-07-30,SmartTV,reality,45,True
35763,1209,2026-02-26,Android,documentary,2,True
35764,1209,2026-03-23,Web,drama,83,True
35765,1209,2025-10-07,Web,comedy,1,True
35766,1209,2025-07-20,SmartTV,true_crime,25,False
35767,1209,2025-08-01,iOS,comedy,36,True
35768,1209,2025-12-26,Android,kids,28,False
35769,1209,2025-05-21,Roku,sci_fi,40,True
35770,1209,2025-05-27,iOS,drama,55,True
35771,1209,2026-01-26,Android,true_crime,54,True
35772,1209,2026-02-26,Roku,comedy,74,False
35773,1209,2025-12-10,Android,drama,39,True
35774,1209,2026-05-16,Roku,anime,66,True
35775,1209,2025-06-18,iOS,documentary,64,True
35776,1209,2025-09-10,SmartTV,sci_fi,43,True
35777,1210,2024-04-25,Android,reality,47,False
35778,1210,2025-03-15,Roku,documentary,74,False
35779,1210,2025-05-25,SmartTV,documentary,80,True
35780,1210,2024-09-08,Roku,reality,48,False
35781,1210,2024-05-08,iOS,reality,61,True
35782,1210,2025-06-09,SmartTV,kids,60,False
35783,1210,2024-05-24,Android,documentary,14,False
35784,1210,2024-05-05,SmartTV,sci_fi,9,False
35785,1210,2025-04-17,Android,anime,44,True
35786,1210,2024-11-26,Web,documentary,54,True
35787,1210,2025-04-01,SmartTV,anime,107,True
35788,1210,2025-06-30,iOS,drama,4,False
35789,1210,2024-10-12,Roku,anime,46,False
35790,1210,2024-09-03,Roku,documentary,61,True
35791,1210,2025-07-07,Android,anime,2,True
35792,1210,2024-07-25,iOS,reality,58,False
35793,1210,2024-04-27,Android,reality,85,False
35794,1211,2026-04-25,SmartTV,sci_fi,33,True
35795,1211,2026-05-24,Android,comedy,53,True
35796,1211,2026-02-14,Roku,kids,9,True
35797,1211,2026-02-09,SmartTV,comedy,43,False
35798,1211,2026-03-03,Web,documentary,64,False
35799,1211,2026-06-12,Web,comedy,108,True
35800,1211,2026-06-12,Roku,comedy,43,True
35801,1211,2026-04-29,iOS,sci_fi,45,False
35802,1211,2025-12-22,iOS,kids,55,True
35803,1211,2026-01-04,SmartTV,drama,61,True
35804,1211,2026-02-28,Android,reality,5,False
35805,1211,2025-11-28,Android,true_crime,18,True
35806,1211,2026-02-20,Roku,kids,53,True
35807,1211,2026-04-08,Android,kids,36,True
35808,1211,2026-03-23,iOS,kids,90,False
35809,1211,2025-12-22,SmartTV,drama,30,False
35810,1211,2026-03-09,SmartTV,sci_fi,31,True
35811,1211,2026-02-06,SmartTV,comedy,10,True
35812,1211,2026-02-24,SmartTV,documentary,47,True
35813,1211,2026-03-29,Roku,sci_fi,38,True
35814,1211,2026-02-21,SmartTV,comedy,1,True
35815,1212,2025-11-15,iOS,kids,21,True
35816,1212,2026-03-11,Android,reality,64,True
35817,1212,2026-06-26,Android,true_crime,54,False
35818,1212,2026-01-22,Android,anime,92,False
35819,1212,2025-12-24,SmartTV,reality,66,False
35820,1212,2025-12-29,Android,sci_fi,49,False
35821,1212,2026-06-03,Web,anime,49,False
35822,1212,2026-04-20,SmartTV,comedy,76,False
35823,1212,2026-01-10,iOS,reality,83,True
35824,1212,2026-04-08,SmartTV,true_crime,37,True
35825,1212,2026-05-14,Web,documentary,48,True
35826,1212,2026-01-14,iOS,anime,39,False
35827,1212,2026-03-05,SmartTV,true_crime,69,True
35828,1212,2026-01-14,SmartTV,documentary,53,True
35829,1212,2025-12-08,iOS,reality,8,True
35830,1212,2026-05-24,SmartTV,true_crime,11,False
35831,1212,2025-12-30,SmartTV,true_crime,89,True
35832,1212,2026-01-16,Web,kids,43,True
35833,1212,2026-05-30,Roku,comedy,22,False
35834,1212,2025-12-30,Roku,documentary,87,False
35835,1212,2025-11-26,iOS,anime,51,True
35836,1212,2026-03-10,Web,documentary,80,True
35837,1212,2026-06-09,SmartTV,sci_fi,53,False
35838,1212,2026-03-12,Web,drama,89,True
35839,1212,2025-11-20,SmartTV,reality,54,False
35840,1212,2026-02-16,Android,sci_fi,49,True
35841,1212,2026-01-07,iOS,kids,29,False
35842,1212,2026-05-03,Android,drama,11,True
35843,1212,2026-06-09,Web,true_crime,92,True
35844,1212,2026-02-22,Roku,documentary,8,True
35845,1212,2025-12-29,iOS,documentary,102,True
35846,1212,2026-04-24,iOS,true_crime,75,True
35847,1212,2026-04-27,Web,documentary,80,True
35848,1212,2026-03-27,Roku,reality,7,True
35849,1212,2026-04-18,Android,kids,80,False
35850,1213,2025-11-22,SmartTV,anime,6,False
35851,1213,2026-02-11,SmartTV,sci_fi,94,True
35852,1213,2025-05-28,SmartTV,true_crime,51,True
35853,1213,2025-06-11,Android,anime,73,False
35854,1213,2025-11-26,iOS,reality,17,True
35855,1213,2025-11-23,Roku,drama,7,True
35856,1213,2026-02-05,SmartTV,drama,38,False
35857,1213,2025-12-22,Roku,comedy,45,True
35858,1213,2025-06-30,Web,reality,48,False
35859,1213,2026-06-20,Web,drama,117,False
35860,1213,2026-05-26,Android,reality,81,False
35861,1213,2025-07-15,Roku,reality,82,True
35862,1213,2025-12-15,Roku,drama,25,False
35863,1213,2025-07-14,Roku,true_crime,61,False
35864,1213,2026-05-15,iOS,documentary,1,True
35865,1213,2026-02-05,Web,anime,53,True
35866,1213,2026-05-20,iOS,comedy,94,True
35867,1213,2025-08-09,SmartTV,sci_fi,98,True
35868,1213,2026-04-27,Android,documentary,60,False
35869,1213,2026-01-31,Android,kids,4,False
35870,1213,2025-06-07,Android,documentary,52,False
35871,1213,2025-08-06,SmartTV,sci_fi,20,True
35872,1213,2026-05-14,Android,documentary,66,True
35873,1213,2025-10-16,SmartTV,drama,32,False
35874,1213,2026-02-16,Android,anime,7,False
35875,1213,2026-05-11,iOS,reality,67,True
35876,1213,2026-05-18,SmartTV,anime,11,True
35877,1213,2026-03-17,iOS,drama,59,False
35878,1213,2026-05-17,SmartTV,kids,34,True
35879,1213,2026-05-07,Web,comedy,21,True
35880,1213,2025-07-21,Android,comedy,52,False
35881,1213,2026-01-21,Web,documentary,78,False
35882,1213,2025-11-05,Roku,reality,31,False
35883,1213,2025-08-24,Roku,documentary,62,True
35884,1213,2025-06-21,iOS,comedy,40,True
35885,1213,2025-12-07,SmartTV,drama,70,True
35886,1213,2025-09-30,SmartTV,anime,45,True
35887,1213,2026-06-29,Web,anime,16,True
35888,1213,2025-08-16,Android,drama,1,True
35889,1213,2026-01-09,SmartTV,kids,27,True
35890,1213,2026-02-22,Roku,anime,59,False
35891,1213,2025-11-21,iOS,anime,41,True
35892,1213,2026-05-01,SmartTV,kids,60,True
35893,1213,2026-02-28,SmartTV,reality,1,True
35894,1213,2025-07-03,iOS,documentary,84,False
35895,1213,2025-08-27,Roku,true_crime,74,True
35896,1213,2025-07-24,SmartTV,anime,70,True
35897,1213,2026-05-16,iOS,anime,63,True
35898,1213,2026-06-13,SmartTV,drama,15,False
35899,1213,2025-08-03,Web,sci_fi,1,False
35900,1213,2025-07-06,iOS,comedy,18,False
35901,1213,2025-11-21,Roku,kids,56,False
35902,1213,2025-05-27,Android,true_crime,104,False
35903,1213,2026-01-28,SmartTV,documentary,76,True
35904,1213,2026-01-05,Android,anime,1,True
35905,1213,2026-05-12,Roku,true_crime,56,True
35906,1213,2025-08-29,iOS,true_crime,15,False
35907,1213,2025-06-04,iOS,documentary,62,True
35908,1214,2026-05-20,Web,sci_fi,1,False
35909,1214,2026-04-28,Roku,sci_fi,65,True
35910,1214,2026-05-22,Roku,documentary,43,False
35911,1214,2026-03-11,Web,anime,88,False
35912,1214,2026-06-16,SmartTV,sci_fi,37,False
35913,1214,2026-03-21,Android,drama,15,True
35914,1214,2026-03-25,Web,drama,25,False
35915,1214,2026-04-09,Roku,anime,10,True
35916,1214,2026-06-11,iOS,documentary,56,True
35917,1214,2026-02-28,iOS,documentary,1,True
35918,1214,2026-04-30,Android,reality,1,False
35919,1214,2026-03-07,Roku,reality,34,True
35920,1214,2026-03-01,Roku,anime,21,False
35921,1214,2026-05-08,iOS,documentary,36,True
35922,1214,2026-03-23,Web,anime,132,True
35923,1214,2026-03-29,Roku,kids,94,True
35924,1214,2026-02-23,Roku,sci_fi,45,True
35925,1214,2026-04-03,iOS,drama,80,False
35926,1214,2026-05-06,Roku,comedy,4,False
35927,1214,2026-06-26,Web,drama,55,True
35928,1214,2026-05-21,Android,documentary,81,False
35929,1214,2026-04-25,Web,drama,11,True
35930,1215,2026-01-20,SmartTV,documentary,44,True
35931,1215,2025-09-22,Android,sci_fi,4,True
35932,1215,2025-06-03,Roku,comedy,47,True
35933,1215,2025-11-11,SmartTV,true_crime,82,True
35934,1215,2026-04-06,Roku,drama,22,True
35935,1215,2025-07-11,Web,sci_fi,1,False
35936,1215,2026-05-04,Web,sci_fi,1,False
35937,1215,2026-04-26,iOS,drama,47,True
35938,1215,2025-07-21,iOS,kids,41,False
35939,1215,2026-01-22,Roku,kids,1,False
35940,1215,2026-02-23,Web,true_crime,42,False
35941,1215,2025-01-15,Roku,comedy,59,True
35942,1215,2025-09-15,iOS,sci_fi,35,True
35943,1215,2026-03-08,iOS,kids,81,False
35944,1215,2025-09-01,SmartTV,sci_fi,78,False
35945,1215,2025-07-23,SmartTV,reality,47,True
35946,1215,2025-12-15,Roku,reality,1,True
35947,1215,2025-03-02,iOS,drama,37,False
35948,1215,2026-05-06,Android,reality,63,True
35949,1215,2025-01-03,SmartTV,reality,35,True
35950,1215,2026-01-02,Web,documentary,98,False
35951,1216,2026-06-28,Web,kids,42,False
35952,1216,2026-06-10,iOS,kids,45,True
35953,1216,2026-06-10,Android,comedy,89,True
35954,1216,2026-06-22,Roku,drama,57,True
35955,1216,2026-06-18,Android,drama,50,False
35956,1216,2026-06-21,Roku,true_crime,26,False
35957,1216,2026-06-27,Roku,reality,20,True
35958,1216,2026-06-05,SmartTV,drama,59,True
35959,1216,2026-06-27,SmartTV,reality,72,False
35960,1216,2026-06-07,SmartTV,comedy,98,False
35961,1216,2026-06-14,Roku,sci_fi,64,True
35962,1216,2026-06-12,Roku,sci_fi,36,True
35963,1216,2026-06-19,Web,documentary,70,True
35964,1216,2026-06-16,Android,documentary,52,True
35965,1216,2026-06-20,Web,true_crime,92,True
35966,1216,2026-06-15,SmartTV,true_crime,50,True
35967,1216,2026-06-04,iOS,comedy,94,False
35968,1216,2026-06-15,Roku,anime,72,True
35969,1216,2026-06-10,iOS,kids,41,False
35970,1216,2026-06-03,Roku,kids,91,False
35971,1216,2026-06-10,iOS,comedy,57,False
35972,1216,2026-06-20,iOS,comedy,19,False
35973,1216,2026-06-19,Android,reality,75,False
35974,1216,2026-06-24,Web,reality,36,True
35975,1216,2026-06-15,Roku,drama,44,False
35976,1216,2026-06-08,Web,drama,23,False
35977,1216,2026-06-30,Roku,documentary,59,True
35978,1216,2026-06-12,SmartTV,anime,40,True
35979,1216,2026-06-08,Web,sci_fi,72,True
35980,1216,2026-06-02,Web,drama,25,False
35981,1216,2026-06-21,Android,drama,85,True
35982,1216,2026-06-21,iOS,kids,19,True
35983,1216,2026-06-02,SmartTV,true_crime,1,True
35984,1216,2026-06-19,Android,documentary,28,False
35985,1216,2026-06-03,Roku,true_crime,15,True
35986,1216,2026-06-28,Web,true_crime,35,False
35987,1216,2026-06-27,Roku,true_crime,48,True
35988,1216,2026-06-18,SmartTV,reality,104,True
35989,1216,2026-06-03,SmartTV,documentary,23,True
35990,1216,2026-06-25,iOS,documentary,81,False
35991,1216,2026-06-13,Web,drama,73,True
35992,1216,2026-06-16,Roku,drama,7,True
35993,1216,2026-06-11,iOS,true_crime,31,True
35994,1216,2026-06-07,Web,true_crime,11,False
35995,1216,2026-06-06,Roku,documentary,50,True
35996,1216,2026-06-02,iOS,drama,58,True
35997,1216,2026-06-09,Android,anime,55,False
35998,1216,2026-06-12,SmartTV,true_crime,68,True
35999,1216,2026-06-04,iOS,true_crime,38,True
36000,1217,2026-02-09,Web,comedy,44,True
36001,1217,2026-05-05,iOS,comedy,56,True
36002,1217,2026-05-30,SmartTV,comedy,70,True
36003,1217,2026-06-16,SmartTV,comedy,2,True
36004,1217,2026-04-12,Web,documentary,14,False
36005,1217,2026-04-23,Web,documentary,21,False
36006,1217,2026-01-25,iOS,drama,32,True
36007,1217,2026-04-10,SmartTV,true_crime,74,False
36008,1217,2026-06-06,Android,sci_fi,40,False
36009,1217,2026-05-02,iOS,sci_fi,41,True
36010,1217,2026-06-05,Android,true_crime,14,False
36011,1217,2026-06-16,Roku,documentary,67,False
36012,1217,2026-06-13,Roku,sci_fi,1,True
36013,1217,2026-03-01,SmartTV,sci_fi,21,True
36014,1217,2026-06-29,Roku,documentary,16,True
36015,1217,2026-04-21,Web,kids,17,False
36016,1217,2026-03-22,Android,true_crime,1,True
36017,1217,2026-06-23,iOS,comedy,50,False
36018,1217,2026-03-22,Roku,anime,27,True
36019,1217,2026-05-17,iOS,drama,47,True
36020,1217,2026-04-29,SmartTV,kids,69,True
36021,1217,2026-06-20,Android,documentary,20,False
36022,1217,2026-06-18,Roku,drama,57,True
36023,1217,2026-04-10,Web,drama,51,True
36024,1217,2026-05-04,iOS,comedy,73,False
36025,1217,2026-06-15,SmartTV,anime,12,True
36026,1217,2026-06-10,Roku,anime,33,False
36027,1217,2026-06-17,Roku,reality,56,True
36028,1217,2026-06-21,Android,documentary,65,True
36029,1217,2026-02-11,Web,drama,45,True
36030,1217,2026-06-19,iOS,comedy,42,False
36031,1218,2026-02-22,Android,documentary,2,True
36032,1218,2026-04-30,iOS,documentary,67,True
36033,1218,2026-01-13,Roku,true_crime,9,True
36034,1218,2026-02-13,Web,kids,38,True
36035,1218,2026-04-07,Android,sci_fi,34,False
36036,1218,2026-05-11,Web,anime,53,False
36037,1218,2026-01-03,Roku,true_crime,29,True
36038,1218,2025-12-12,SmartTV,kids,54,False
36039,1218,2026-02-20,Roku,documentary,105,True
36040,1218,2026-03-21,Android,sci_fi,53,True
36041,1218,2025-12-19,SmartTV,anime,59,True
36042,1218,2026-01-22,Android,comedy,56,True
36043,1218,2026-05-20,iOS,kids,47,True
36044,1218,2025-12-14,Android,reality,63,True
36045,1218,2026-05-12,iOS,anime,1,True
36046,1218,2026-05-26,SmartTV,drama,31,True
36047,1218,2026-05-18,Roku,sci_fi,13,True
36048,1218,2026-06-28,Android,documentary,36,False
36049,1218,2026-03-01,Android,drama,52,True
36050,1218,2026-06-30,Web,kids,81,False
36051,1218,2026-06-23,Android,reality,43,True
36052,1218,2026-04-24,SmartTV,documentary,29,False
36053,1218,2026-01-16,SmartTV,true_crime,1,False
36054,1219,2026-04-07,Web,drama,1,False
36055,1219,2026-01-09,Roku,documentary,58,False
36056,1219,2025-10-08,Android,reality,31,False
36057,1219,2025-06-21,iOS,reality,1,False
36058,1219,2025-02-23,Roku,kids,105,False
36059,1219,2026-01-13,SmartTV,anime,46,True
36060,1219,2025-05-22,Roku,drama,71,True
36061,1219,2025-05-03,iOS,drama,35,True
36062,1219,2025-02-27,Web,drama,57,True
36063,1219,2025-07-13,Web,true_crime,100,True
36064,1219,2026-02-20,Android,drama,24,True
36065,1219,2026-06-16,iOS,drama,39,True
36066,1219,2025-04-15,Roku,reality,32,True
36067,1219,2025-09-14,SmartTV,true_crime,33,False
36068,1219,2026-02-09,Web,anime,46,True
36069,1219,2026-03-10,Android,sci_fi,45,False
36070,1219,2025-12-18,Web,anime,41,True
36071,1219,2025-04-08,iOS,comedy,1,True
36072,1219,2025-10-04,Web,sci_fi,69,False
36073,1219,2026-05-26,iOS,anime,79,True
36074,1219,2026-04-18,Roku,anime,64,True
36075,1219,2025-03-21,Android,kids,22,True
36076,1219,2025-11-24,SmartTV,anime,19,True
36077,1219,2025-10-17,Web,sci_fi,47,True
36078,1219,2026-04-02,iOS,true_crime,92,True
36079,1219,2025-04-02,Web,anime,70,False
36080,1219,2026-02-04,Web,true_crime,18,False
36081,1219,2025-07-17,Web,anime,1,True
36082,1219,2025-02-22,Android,comedy,35,False
36083,1219,2025-03-27,Web,anime,1,True
36084,1219,2025-03-06,Roku,kids,35,True
36085,1220,2026-05-10,Roku,true_crime,51,True
36086,1220,2026-03-24,iOS,comedy,107,True
36087,1220,2026-04-10,iOS,kids,1,True
36088,1220,2026-04-09,Roku,kids,57,False
36089,1220,2026-05-16,Web,documentary,12,False
36090,1220,2026-02-28,SmartTV,true_crime,82,True
36091,1220,2026-03-13,Web,anime,45,True
36092,1220,2026-05-13,Android,reality,26,False
36093,1220,2026-04-27,Android,sci_fi,51,True
36094,1220,2026-04-04,Roku,drama,109,True
36095,1220,2026-03-25,SmartTV,true_crime,82,True
