event_id,user_id,event_date,event_type,plan,mrr_impact,cancel_reason
1642,720,2025-03-26,cancellation,Standard,-15.99,found_alternative
1643,721,2024-11-04,subscription_start,Standard,15.99,
1644,721,2025-08-31,upgrade,Premium,21.99,
1645,722,2024-11-21,subscription_start,Basic,9.99,
1646,722,2025-04-20,cancellation,Basic,-9.99,moved_competitor
1647,723,2024-06-12,trial_start,,0.0,
1648,723,2024-06-19,subscription_start,Standard,15.99,
1649,723,2025-01-15,downgrade,Basic,9.99,
1650,723,2025-05-15,cancellation,Basic,-9.99,price
1651,724,2024-08-06,trial_start,,0.0,
1652,724,2024-08-13,subscription_start,Standard,15.99,
1653,724,2025-08-08,cancellation,Standard,-15.99,technical_issues
1654,725,2025-07-28,trial_start,,0.0,
1655,725,2025-08-04,trial_churn,,0.0,
1656,726,2025-10-19,subscription_start,Basic,9.99,
1657,727,2024-11-24,trial_start,,0.0,
1658,727,2024-12-01,subscription_start,Family,27.99,
1659,727,2025-11-26,cancellation,Family,-27.99,content_dissatisfaction
1660,728,2026-01-11,trial_start,,0.0,
1661,728,2026-01-18,trial_churn,,0.0,
1662,729,2025-06-04,trial_start,,0.0,
1663,729,2025-06-11,trial_churn,,0.0,
1664,730,2024-03-25,trial_start,,0.0,
1665,730,2024-04-01,trial_churn,,0.0,
1666,731,2025-10-03,subscription_start,Premium,21.99,
1667,731,2026-05-01,cancellation,Premium,-21.99,price
1668,732,2025-03-10,trial_start,,0.0,
1669,732,2025-03-17,subscription_start,Basic,9.99,
1670,733,2024-03-14,trial_start,,0.0,
1671,733,2024-03-21,trial_churn,,0.0,
1672,734,2024-02-25,subscription_start,Basic,9.99,
1673,734,2024-05-25,cancellation,Basic,-9.99,not_using
1674,735,2024-09-21,trial_start,,0.0,
1675,735,2024-09-28,subscription_start,Premium,21.99,
1676,735,2025-03-27,cancellation,Premium,-21.99,not_using
1677,736,2025-02-02,trial_start,,0.0,
1678,736,2025-02-09,trial_churn,,0.0,
1679,737,2026-02-02,subscription_start,Basic,9.99,
1680,738,2024-04-18,trial_start,,0.0,
1681,738,2024-04-25,subscription_start,Standard,15.99,
1682,738,2024-05-25,cancellation,Standard,-15.99,technical_issues
1683,739,2025-03-24,trial_start,,0.0,
1684,739,2025-03-31,subscription_start,Premium,21.99,
1685,739,2025-05-30,cancellation,Premium,-21.99,not_using
1686,739,2025-10-11,reactivation,Standard,15.99,
1687,739,2025-12-10,cancellation,Standard,-15.99,not_using
1688,739,2026-01-02,reactivation,Basic,9.99,
1689,740,2024-08-13,trial_start,,0.0,
1690,740,2024-08-20,trial_churn,,0.0,
1691,741,2025-10-11,subscription_start,Basic,9.99,
1692,741,2026-02-08,cancellation,Basic,-9.99,found_alternative
1693,742,2024-01-12,trial_start,,0.0,
1694,742,2024-01-19,subscription_start,Family,27.99,
1695,742,2026-01-08,cancellation,Family,-27.99,not_using
1696,743,2025-09-02,trial_start,,0.0,
1697,743,2025-09-09,trial_churn,,0.0,
1698,744,2026-01-29,trial_start,,0.0,
1699,744,2026-02-05,subscription_start,Family,27.99,
1700,745,2024-07-07,trial_start,,0.0,
1701,745,2024-07-14,trial_churn,,0.0,
1702,746,2026-03-29,trial_start,,0.0,
1703,746,2026-04-05,subscription_start,Standard,15.99,
1704,747,2025-07-16,trial_start,,0.0,
1705,747,2025-07-23,subscription_start,Standard,15.99,
1706,747,2026-02-18,cancellation,Standard,-15.99,price
1707,748,2025-08-17,trial_start,,0.0,
1708,748,2025-08-24,subscription_start,Basic,9.99,
1709,748,2025-09-23,cancellation,Basic,-9.99,price
1710,748,2026-03-28,reactivation,Standard,15.99,
1711,749,2025-09-26,trial_start,,0.0,
1712,749,2025-10-03,subscription_start,Basic,9.99,
1713,749,2025-12-02,cancellation,Basic,-9.99,content_dissatisfaction
1714,749,2026-04-09,reactivation,Standard,15.99,
1715,750,2025-11-06,trial_start,,0.0,
1716,750,2025-11-13,subscription_start,Standard,15.99,
1717,751,2024-11-19,subscription_start,Standard,15.99,
1718,751,2025-08-16,cancellation,Standard,-15.99,content_dissatisfaction
1719,752,2025-10-18,subscription_start,Premium,21.99,
1720,753,2025-04-18,trial_start,,0.0,
1721,753,2025-04-25,trial_churn,,0.0,
1722,754,2025-10-23,subscription_start,Family,27.99,
1723,754,2026-01-21,cancellation,Family,-27.99,price
1724,755,2024-07-20,subscription_start,Standard,15.99,
1725,755,2025-01-16,cancellation,Standard,-15.99,price
1726,756,2026-05-19,trial_start,,0.0,
1727,756,2026-05-26,trial_churn,,0.0,
1728,757,2025-08-27,subscription_start,Premium,21.99,
1729,757,2025-10-26,cancellation,Premium,-21.99,found_alternative
1730,758,2025-07-06,trial_start,,0.0,
1731,758,2025-07-13,trial_churn,,0.0,
1732,759,2026-03-01,trial_start,,0.0,
1733,759,2026-03-08,subscription_start,Standard,15.99,
1734,760,2024-04-02,subscription_start,Basic,9.99,
1735,760,2026-02-21,cancellation,Basic,-9.99,price
1736,761,2026-04-05,trial_start,,0.0,
1737,761,2026-04-12,subscription_start,Standard,15.99,
1738,762,2024-07-02,subscription_start,Basic,9.99,
1739,762,2024-08-31,upgrade,Premium,21.99,
1740,762,2025-11-24,cancellation,Premium,-21.99,price
1741,762,2026-04-01,reactivation,Family,27.99,
1742,762,2026-05-01,downgrade,Premium,21.99,
1743,763,2025-05-10,trial_start,,0.0,
1744,763,2025-05-17,trial_churn,,0.0,
1745,764,2025-01-13,trial_start,,0.0,
1746,764,2025-01-20,trial_churn,,0.0,
1747,765,2025-04-10,subscription_start,Family,27.99,
1748,765,2025-08-08,cancellation,Family,-27.99,price
1749,766,2025-06-17,trial_start,,0.0,
1750,766,2025-06-24,trial_churn,,0.0,
1751,767,2025-08-06,subscription_start,Basic,9.99,
1752,767,2025-11-04,upgrade,Standard,15.99,
1753,767,2025-11-04,cancellation,Standard,-15.99,price
1754,768,2026-05-05,trial_start,,0.0,
1755,768,2026-05-12,subscription_start,Standard,15.99,
1756,769,2024-12-27,trial_start,,0.0,
1757,769,2025-01-03,trial_churn,,0.0,
1758,770,2026-06-22,trial_start,,0.0,
1759,770,2026-06-29,trial_churn,,0.0,
1760,771,2024-08-04,subscription_start,Premium,21.99,
1761,771,2024-12-02,cancellation,Premium,-21.99,content_dissatisfaction
1762,772,2025-02-28,trial_start,,0.0,
1763,772,2025-03-07,subscription_start,Basic,9.99,
1764,773,2025-08-27,trial_start,,0.0,
1765,773,2025-09-03,subscription_start,Standard,15.99,
1766,773,2025-11-02,cancellation,Standard,-15.99,technical_issues
1767,774,2025-08-10,subscription_start,Premium,21.99,
1768,774,2026-02-06,cancellation,Premium,-21.99,price
1769,774,2026-06-01,reactivation,Premium,21.99,
1770,775,2024-05-30,subscription_start,Family,27.99,
1771,775,2024-06-29,cancellation,Family,-27.99,price
1772,776,2025-09-05,subscription_start,Basic,9.99,
1773,777,2024-08-09,trial_start,,0.0,
1774,777,2024-08-16,trial_churn,,0.0,
1775,778,2026-04-30,trial_start,,0.0,
1776,778,2026-05-07,subscription_start,Standard,15.99,
1777,779,2025-06-07,trial_start,,0.0,
1778,779,2025-06-14,trial_churn,,0.0,
1779,780,2024-03-11,trial_start,,0.0,
1780,780,2024-03-18,subscription_start,Basic,9.99,
1781,780,2024-07-16,upgrade,Standard,15.99,
1782,780,2024-12-13,cancellation,Standard,-15.99,not_using
1783,781,2026-05-30,trial_start,,0.0,
1784,781,2026-06-06,subscription_start,Family,27.99,
1785,782,2025-05-02,trial_start,,0.0,
1786,782,2025-05-09,trial_churn,,0.0,
1787,783,2024-04-30,trial_start,,0.0,
1788,783,2024-05-07,trial_churn,,0.0,
1789,784,2024-01-02,subscription_start,Family,27.99,
1790,785,2025-03-15,trial_start,,0.0,
1791,785,2025-03-22,trial_churn,,0.0,
1792,786,2026-04-03,subscription_start,Standard,15.99,
1793,787,2026-05-29,trial_start,,0.0,
1794,787,2026-06-05,trial_churn,,0.0,
1795,788,2024-01-06,trial_start,,0.0,
1796,788,2024-01-13,subscription_start,Premium,21.99,
1797,788,2025-03-08,cancellation,Premium,-21.99,content_dissatisfaction
1798,789,2024-07-29,subscription_start,Premium,21.99,
1799,789,2025-03-26,cancellation,Premium,-21.99,found_alternative
1800,790,2024-09-16,trial_start,,0.0,
1801,790,2024-09-23,subscription_start,Standard,15.99,
1802,791,2025-11-27,trial_start,,0.0,
1803,791,2025-12-04,trial_churn,,0.0,
1804,792,2025-01-14,trial_start,,0.0,
1805,792,2025-01-21,subscription_start,Premium,21.99,
1806,792,2025-04-21,cancellation,Premium,-21.99,price
1807,792,2025-06-01,reactivation,Standard,15.99,
1808,793,2026-03-03,subscription_start,Premium,21.99,
1809,793,2026-04-02,downgrade,Standard,15.99,
1810,794,2025-04-02,subscription_start,Basic,9.99,
1811,795,2025-09-20,subscription_start,Basic,9.99,
1812,795,2026-01-18,cancellation,Basic,-9.99,price
1813,796,2026-04-23,trial_start,,0.0,
1814,796,2026-04-30,trial_churn,,0.0,
1815,797,2024-08-15,subscription_start,Standard,15.99,
1816,797,2025-05-12,cancellation,Standard,-15.99,content_dissatisfaction
1817,798,2025-02-14,trial_start,,0.0,
1818,798,2025-02-21,subscription_start,Premium,21.99,
1819,798,2025-07-21,cancellation,Premium,-21.99,moved_competitor
1820,799,2026-03-03,subscription_start,Basic,9.99,
1821,800,2026-04-03,trial_start,,0.0,
1822,800,2026-04-10,subscription_start,Premium,21.99,
1823,800,2026-05-10,cancellation,Premium,-21.99,not_using
1824,801,2025-12-16,trial_start,,0.0,
1825,801,2025-12-23,subscription_start,Premium,21.99,
1826,802,2024-01-01,trial_start,,0.0,
1827,802,2024-01-08,trial_churn,,0.0,
1828,803,2025-02-08,subscription_start,Premium,21.99,
1829,803,2026-06-03,upgrade,Family,27.99,
1830,804,2025-07-16,trial_start,,0.0,
1831,804,2025-07-23,trial_churn,,0.0,
1832,805,2026-04-15,subscription_start,Standard,15.99,
1833,805,2026-05-15,upgrade,Premium,21.99,
1834,806,2025-08-11,trial_start,,0.0,
1835,806,2025-08-18,subscription_start,Basic,9.99,
1836,806,2026-04-15,cancellation,Basic,-9.99,found_alternative
1837,807,2025-05-30,subscription_start,Standard,15.99,
1838,807,2026-01-25,cancellation,Standard,-15.99,not_using
1839,808,2026-06-16,subscription_start,Standard,15.99,
1840,809,2025-07-30,subscription_start,Premium,21.99,
1841,809,2025-12-27,cancellation,Premium,-21.99,technical_issues
1842,810,2025-08-23,trial_start,,0.0,
1843,810,2025-08-30,subscription_start,Standard,15.99,
1844,811,2024-08-13,trial_start,,0.0,
1845,811,2024-08-20,subscription_start,Premium,21.99,
1846,811,2024-11-18,downgrade,Standard,15.99,
1847,812,2024-01-10,trial_start,,0.0,
1848,812,2024-01-17,subscription_start,Premium,21.99,
1849,812,2025-07-10,cancellation,Premium,-21.99,price
1850,813,2024-07-01,trial_start,,0.0,
1851,813,2024-07-08,subscription_start,Standard,15.99,
1852,813,2025-02-03,upgrade,Family,27.99,
1853,813,2025-07-03,cancellation,Family,-27.99,technical_issues
1854,814,2026-02-03,subscription_start,Premium,21.99,
1855,815,2024-07-30,trial_start,,0.0,
1856,815,2024-08-06,subscription_start,Basic,9.99,
1857,815,2025-05-03,cancellation,Basic,-9.99,not_using
1858,816,2026-03-08,trial_start,,0.0,
1859,816,2026-03-15,trial_churn,,0.0,
1860,817,2026-02-21,trial_start,,0.0,
1861,817,2026-02-28,subscription_start,Basic,9.99,
1862,817,2026-06-28,cancellation,Basic,-9.99,found_alternative
1863,818,2025-05-19,trial_start,,0.0,
1864,818,2025-05-26,subscription_start,Premium,21.99,
1865,818,2026-04-21,cancellation,Premium,-21.99,price
1866,819,2024-08-15,trial_start,,0.0,
1867,819,2024-08-22,trial_churn,,0.0,
1868,820,2025-07-07,trial_start,,0.0,
1869,820,2025-07-14,trial_churn,,0.0,
1870,821,2024-05-03,subscription_start,Premium,21.99,
1871,822,2025-01-23,trial_start,,0.0,
1872,822,2025-01-30,subscription_start,Standard,15.99,
1873,822,2025-05-30,cancellation,Standard,-15.99,price
1874,823,2024-09-26,trial_start,,0.0,
1875,823,2024-10-03,subscription_start,Standard,15.99,
1876,823,2025-04-01,downgrade,Basic,9.99,
1877,823,2025-04-01,cancellation,Basic,-9.99,price
1878,824,2025-05-25,trial_start,,0.0,
1879,824,2025-06-01,trial_churn,,0.0,
1880,825,2025-02-14,subscription_start,Standard,15.99,
1881,825,2025-06-14,cancellation,Standard,-15.99,price
1882,826,2026-04-13,trial_start,,0.0,
1883,826,2026-04-20,subscription_start,Standard,15.99,
1884,827,2025-01-25,trial_start,,0.0,
1885,827,2025-02-01,trial_churn,,0.0,
1886,828,2024-01-10,trial_start,,0.0,
1887,828,2024-01-17,subscription_start,Basic,9.99,
1888,828,2024-06-15,upgrade,Premium,21.99,
1889,828,2024-09-13,upgrade,Family,27.99,
1890,828,2025-06-10,cancellation,Family,-27.99,content_dissatisfaction
1891,829,2024-11-19,trial_start,,0.0,
1892,829,2024-11-26,trial_churn,,0.0,
1893,830,2024-04-11,subscription_start,Basic,9.99,
1894,830,2025-04-06,cancellation,Basic,-9.99,content_dissatisfaction
1895,831,2024-04-08,trial_start,,0.0,
1896,831,2024-04-15,subscription_start,Standard,15.99,
1897,831,2024-07-14,cancellation,Standard,-15.99,not_using
1898,832,2026-04-09,subscription_start,Premium,21.99,
1899,833,2025-09-12,trial_start,,0.0,
1900,833,2025-09-19,subscription_start,Basic,9.99,
1901,833,2026-02-16,upgrade,Premium,21.99,
1902,833,2026-05-17,cancellation,Premium,-21.99,not_using
1903,834,2026-03-10,subscription_start,Basic,9.99,
1904,834,2026-05-09,upgrade,Family,27.99,
1905,835,2025-04-02,subscription_start,Standard,15.99,
1906,835,2026-05-27,cancellation,Standard,-15.99,price
1907,836,2025-10-17,subscription_start,Premium,21.99,
1908,837,2024-03-14,subscription_start,Family,27.99,
1909,837,2024-09-10,downgrade,Standard,15.99,
1910,837,2025-05-08,cancellation,Standard,-15.99,technical_issues
1911,838,2025-12-28,subscription_start,Premium,21.99,
1912,838,2026-03-28,cancellation,Premium,-21.99,price
1913,839,2025-01-06,trial_start,,0.0,
1914,839,2025-01-13,trial_churn,,0.0,
1915,840,2024-01-24,trial_start,,0.0,
1916,840,2024-01-31,trial_churn,,0.0,
1917,841,2025-02-10,trial_start,,0.0,
1918,841,2025-02-17,trial_churn,,0.0,
1919,842,2024-01-27,trial_start,,0.0,
1920,842,2024-02-03,subscription_start,Premium,21.99,
1921,842,2024-11-29,upgrade,Family,27.99,
1922,842,2025-01-28,downgrade,Basic,9.99,
1923,842,2025-09-25,cancellation,Basic,-9.99,content_dissatisfaction
1924,842,2026-03-22,reactivation,Standard,15.99,
1925,843,2024-06-08,trial_start,,0.0,
1926,843,2024-06-15,subscription_start,Standard,15.99,
1927,843,2025-06-10,downgrade,Basic,9.99,
1928,843,2025-09-08,upgrade,Standard,15.99,
1929,844,2026-01-25,subscription_start,Basic,9.99,
1930,845,2024-01-30,subscription_start,Basic,9.99,
1931,845,2024-08-27,upgrade,Premium,21.99,
1932,845,2025-05-24,cancellation,Premium,-21.99,moved_competitor
1933,846,2025-04-23,subscription_start,Premium,21.99,
1934,846,2025-09-20,downgrade,Basic,9.99,
1935,846,2025-11-19,upgrade,Standard,15.99,
1936,846,2026-04-18,cancellation,Standard,-15.99,price
1937,847,2025-12-15,trial_start,,0.0,
1938,847,2025-12-22,subscription_start,Basic,9.99,
1939,848,2025-10-17,trial_start,,0.0,
1940,848,2025-10-24,trial_churn,,0.0,
1941,849,2026-04-04,trial_start,,0.0,
1942,849,2026-04-11,subscription_start,Family,27.99,
1943,850,2024-01-11,trial_start,,0.0,
1944,850,2024-01-18,trial_churn,,0.0,
1945,851,2025-04-25,trial_start,,0.0,
1946,851,2025-05-02,trial_churn,,0.0,
1947,852,2026-02-23,trial_start,,0.0,
1948,852,2026-03-02,trial_churn,,0.0,
1949,853,2024-07-12,trial_start,,0.0,
1950,853,2024-07-19,subscription_start,Basic,9.99,
1951,853,2024-12-16,cancellation,Basic,-9.99,not_using
1952,853,2025-02-21,reactivation,Family,27.99,
1953,853,2025-08-20,downgrade,Standard,15.99,
1954,854,2026-01-24,trial_start,,0.0,
1955,854,2026-01-31,trial_churn,,0.0,
1956,855,2025-10-02,subscription_start,Premium,21.99,
1957,855,2026-03-31,downgrade,Basic,9.99,
1958,855,2026-04-30,upgrade,Standard,15.99,
1959,856,2025-12-02,trial_start,,0.0,
1960,856,2025-12-09,trial_churn,,0.0,
1961,857,2026-05-23,trial_start,,0.0,
1962,857,2026-05-30,subscription_start,Basic,9.99,
1963,858,2024-10-05,trial_start,,0.0,
1964,858,2024-10-12,trial_churn,,0.0,
1965,859,2025-07-01,trial_start,,0.0,
1966,859,2025-07-08,subscription_start,Premium,21.99,
1967,859,2025-12-05,cancellation,Premium,-21.99,found_alternative
1968,860,2025-03-24,trial_start,,0.0,
1969,860,2025-03-31,subscription_start,Premium,21.99,
1970,861,2025-03-06,trial_start,,0.0,
1971,861,2025-03-13,subscription_start,Basic,9.99,
1972,861,2025-04-12,upgrade,Standard,15.99,
1973,861,2025-06-11,cancellation,Standard,-15.99,found_alternative
1974,862,2026-03-21,trial_start,,0.0,
1975,862,2026-03-28,trial_churn,,0.0,
1976,863,2026-03-05,subscription_start,Standard,15.99,
1977,863,2026-05-04,cancellation,Standard,-15.99,technical_issues
1978,864,2024-09-13,trial_start,,0.0,
1979,864,2024-09-20,subscription_start,Basic,9.99,
1980,864,2025-12-14,cancellation,Basic,-9.99,not_using
1981,865,2025-03-29,subscription_start,Premium,21.99,
1982,865,2026-04-23,cancellation,Premium,-21.99,price
1983,866,2024-04-06,subscription_start,Standard,15.99,
1984,866,2024-12-02,cancellation,Standard,-15.99,found_alternative
1985,867,2024-11-15,trial_start,,0.0,
1986,867,2024-11-22,subscription_start,Family,27.99,
1987,868,2024-09-16,subscription_start,Standard,15.99,
1988,868,2026-05-09,cancellation,Standard,-15.99,not_using
1989,869,2024-08-11,trial_start,,0.0,
1990,869,2024-08-18,subscription_start,Standard,15.99,
1991,869,2024-11-16,cancellation,Standard,-15.99,price
1992,869,2025-02-06,reactivation,Standard,15.99,
1993,869,2025-09-04,cancellation,Standard,-15.99,found_alternative
1994,870,2024-10-09,subscription_start,Premium,21.99,
1995,870,2024-11-08,cancellation,Premium,-21.99,not_using
1996,871,2025-08-18,trial_start,,0.0,
1997,871,2025-08-25,trial_churn,,0.0,
1998,872,2025-05-26,trial_start,,0.0,
1999,872,2025-06-02,subscription_start,Standard,15.99,
2000,872,2025-11-29,cancellation,Standard,-15.99,price
2001,873,2025-10-22,trial_start,,0.0,
2002,873,2025-10-29,subscription_start,Premium,21.99,
2003,873,2026-02-26,cancellation,Premium,-21.99,content_dissatisfaction
2004,874,2024-11-20,subscription_start,Premium,21.99,
2005,874,2025-08-17,downgrade,Basic,9.99,
2006,874,2026-05-14,cancellation,Basic,-9.99,found_alternative
2007,875,2024-01-22,trial_start,,0.0,
3223,875,2024-01-22,trial_start,,0.0,
2008,875,2024-01-29,trial_churn,,0.0,
2009,876,2025-03-24,trial_start,,0.0,
2010,876,2025-03-31,subscription_start,Standard,15.99,
2011,877,2025-07-10,subscription_start,Standard,15.99,
2012,877,2026-01-06,cancellation,Standard,-15.99,content_dissatisfaction
2013,877,2026-03-01,reactivation,Standard,15.99,
2014,877,2026-05-30,cancellation,Standard,-15.99,price
2015,878,2025-07-21,subscription_start,Premium,21.99,
2016,879,2025-07-08,trial_start,,0.0,
2017,879,2025-07-15,subscription_start,Standard,15.99,
2018,880,2024-07-08,trial_start,,0.0,
2019,880,2024-07-15,subscription_start,Basic,9.99,
2020,881,2026-01-08,trial_start,,0.0,
2021,881,2026-01-15,subscription_start,Standard,15.99,
2022,882,2025-11-30,trial_start,,0.0,
2023,882,2025-12-07,trial_churn,,0.0,
2024,883,2025-10-18,trial_start,,0.0,
2025,883,2025-10-25,trial_churn,,0.0,
2026,884,2024-05-12,trial_start,,0.0,
2027,884,2024-05-19,trial_churn,,0.0,
2028,885,2024-02-02,trial_start,,0.0,
2029,885,2024-02-09,subscription_start,Standard,15.99,
2030,885,2024-09-06,cancellation,Standard,-15.99,content_dissatisfaction
2031,886,2025-12-19,subscription_start,Basic,9.99,
2032,886,2026-02-17,cancellation,Basic,-9.99,technical_issues
2033,886,2026-04-17,reactivation,Family,27.99,
2034,887,2024-01-14,trial_start,,0.0,
2035,887,2024-01-21,subscription_start,Standard,15.99,
2036,887,2024-12-16,cancellation,Standard,-15.99,not_using
2037,888,2025-10-16,subscription_start,Premium,21.99,
2038,888,2025-12-15,downgrade,Standard,15.99,
2039,889,2026-03-24,subscription_start,Basic,9.99,
2040,890,2026-05-04,trial_start,,0.0,
2041,890,2026-05-11,trial_churn,,0.0,
2042,891,2026-01-12,subscription_start,Standard,15.99,
2043,892,2025-08-06,trial_start,,0.0,
2044,892,2025-08-13,trial_churn,,0.0,
2045,893,2024-04-18,subscription_start,Basic,9.99,
2046,893,2025-03-14,cancellation,Basic,-9.99,price
2047,893,2025-05-15,reactivation,Basic,9.99,
2048,893,2026-03-11,upgrade,Family,27.99,
2049,894,2024-06-19,trial_start,,0.0,
2050,894,2024-06-26,trial_churn,,0.0,
2051,895,2025-09-06,subscription_start,Basic,9.99,
2052,895,2026-06-03,cancellation,Basic,-9.99,moved_competitor
2053,896,2024-11-28,trial_start,,0.0,
2054,896,2024-12-05,trial_churn,,0.0,
2055,897,2025-07-30,trial_start,,0.0,
2056,897,2025-08-06,subscription_start,Premium,21.99,
2057,897,2025-12-04,cancellation,Premium,-21.99,technical_issues
2058,898,2025-04-08,subscription_start,Standard,15.99,
2059,898,2025-11-04,downgrade,Basic,9.99,
2060,899,2025-09-02,trial_start,,0.0,
2061,899,2025-09-09,trial_churn,,0.0,
2062,900,2024-08-15,subscription_start,Premium,21.99,
2063,900,2026-02-06,downgrade,Standard,15.99,
2064,901,2025-06-07,trial_start,,0.0,
2065,901,2025-06-14,trial_churn,,0.0,
2066,902,2024-12-30,trial_start,,0.0,
2067,902,2025-01-06,subscription_start,Basic,9.99,
2068,902,2025-05-06,cancellation,Basic,-9.99,price
2069,903,2024-09-19,subscription_start,Basic,9.99,
2070,903,2025-08-15,upgrade,Premium,21.99,
2071,903,2025-09-14,cancellation,Premium,-21.99,not_using
2072,904,2026-01-10,subscription_start,Standard,15.99,
2073,904,2026-04-10,cancellation,Standard,-15.99,technical_issues
2074,905,2024-04-07,trial_start,,0.0,
2075,905,2024-04-14,trial_churn,,0.0,
2076,906,2026-03-09,trial_start,,0.0,
2077,906,2026-03-16,subscription_start,Premium,21.99,
2078,906,2026-05-15,cancellation,Premium,-21.99,price
2079,907,2026-06-07,subscription_start,Basic,9.99,
2080,908,2025-10-11,trial_start,,0.0,
2081,908,2025-10-18,trial_churn,,0.0,
2082,909,2025-08-01,trial_start,,0.0,
2083,909,2025-08-08,subscription_start,Standard,15.99,
2084,909,2026-01-05,cancellation,Standard,-15.99,content_dissatisfaction
2085,910,2026-01-19,trial_start,,0.0,
2086,910,2026-01-26,trial_churn,,0.0,
2087,911,2024-08-15,trial_start,,0.0,
2088,911,2024-08-22,trial_churn,,0.0,
2089,912,2025-05-02,trial_start,,0.0,
2090,912,2025-05-09,subscription_start,Family,27.99,
2091,913,2025-05-28,trial_start,,0.0,
2092,913,2025-06-04,subscription_start,Standard,15.99,
2093,914,2024-07-21,trial_start,,0.0,
2094,914,2024-07-28,trial_churn,,0.0,
2095,915,2026-01-23,trial_start,,0.0,
2096,915,2026-01-30,subscription_start,Premium,21.99,
2097,916,2025-08-12,trial_start,,0.0,
2098,916,2025-08-19,subscription_start,Standard,15.99,
2099,917,2024-11-24,trial_start,,0.0,
2100,917,2024-12-01,trial_churn,,0.0,
2101,918,2024-12-24,trial_start,,0.0,
2102,918,2024-12-31,subscription_start,Premium,21.99,
2103,919,2024-02-15,trial_start,,0.0,
2104,919,2024-02-22,subscription_start,Basic,9.99,
2105,919,2024-10-19,cancellation,Basic,-9.99,price
2106,920,2024-02-25,trial_start,,0.0,
2107,920,2024-03-03,subscription_start,Standard,15.99,
2108,920,2024-05-02,downgrade,Basic,9.99,
2109,920,2025-10-24,upgrade,Standard,15.99,
2110,921,2025-12-11,trial_start,,0.0,
2111,921,2025-12-18,trial_churn,,0.0,
2112,922,2025-07-04,trial_start,,0.0,
2113,922,2025-07-11,subscription_start,Family,27.99,
2114,922,2025-09-09,downgrade,Standard,15.99,
2115,923,2025-09-29,trial_start,,0.0,
2116,923,2025-10-06,trial_churn,,0.0,
2117,924,2025-11-10,trial_start,,0.0,
2118,924,2025-11-17,subscription_start,Premium,21.99,
2119,924,2026-01-16,cancellation,Premium,-21.99,price
2120,925,2025-12-14,trial_start,,0.0,
2121,925,2025-12-21,subscription_start,Basic,9.99,
2122,926,2025-11-07,subscription_start,Premium,21.99,
2123,926,2026-01-06,upgrade,Family,27.99,
2124,927,2024-01-20,subscription_start,Basic,9.99,
2125,927,2025-01-14,cancellation,Basic,-9.99,price
2126,928,2025-06-04,trial_start,,0.0,
2127,928,2025-06-11,trial_churn,,0.0,
2128,929,2024-07-09,trial_start,,0.0,
2129,929,2024-07-16,subscription_start,Family,27.99,
2130,930,2025-06-26,trial_start,,0.0,
2131,930,2025-07-03,subscription_start,Standard,15.99,
2132,930,2026-05-29,downgrade,Basic,9.99,
2133,931,2025-12-01,trial_start,,0.0,
2134,931,2025-12-08,subscription_start,Family,27.99,
2135,932,2024-03-04,subscription_start,Standard,15.99,
2136,932,2024-08-01,upgrade,Premium,21.99,
2137,932,2026-02-22,cancellation,Premium,-21.99,price
2138,933,2024-10-13,trial_start,,0.0,
2139,933,2024-10-20,subscription_start,Standard,15.99,
2140,933,2025-07-17,upgrade,Family,27.99,
2141,934,2025-01-26,trial_start,,0.0,
2142,934,2025-02-02,trial_churn,,0.0,
2143,935,2025-08-09,trial_start,,0.0,
2144,935,2025-08-16,subscription_start,Premium,21.99,
2145,935,2025-11-14,cancellation,Premium,-21.99,price
2146,936,2025-07-09,subscription_start,Standard,15.99,
2147,936,2025-08-08,downgrade,Basic,9.99,
2148,936,2025-10-07,cancellation,Basic,-9.99,moved_competitor
2149,937,2024-07-26,subscription_start,Standard,15.99,
2150,937,2025-01-22,upgrade,Premium,21.99,
2151,937,2025-11-18,cancellation,Premium,-21.99,price
2152,937,2026-03-02,reactivation,Standard,15.99,
2153,938,2025-03-16,trial_start,,0.0,
2154,938,2025-03-23,subscription_start,Standard,15.99,
2155,939,2025-07-24,subscription_start,Standard,15.99,
2156,939,2026-01-20,downgrade,Basic,9.99,
2157,939,2026-02-19,cancellation,Basic,-9.99,price
2158,940,2024-05-29,subscription_start,Basic,9.99,
2159,940,2026-03-20,cancellation,Basic,-9.99,price
2160,940,2026-04-20,reactivation,Standard,15.99,
2161,940,2026-06-19,downgrade,Basic,9.99,
2162,941,2024-11-06,trial_start,,0.0,
2163,941,2024-11-13,trial_churn,,0.0,
2164,942,2024-07-11,trial_start,,0.0,
2165,942,2024-07-18,subscription_start,Standard,15.99,
2166,942,2024-10-16,cancellation,Standard,-15.99,found_alternative
2167,943,2025-09-12,subscription_start,Standard,15.99,
2168,944,2025-01-02,subscription_start,Premium,21.99,
2169,944,2025-05-02,cancellation,Premium,-21.99,content_dissatisfaction
2170,945,2025-04-25,trial_start,,0.0,
2171,945,2025-05-02,trial_churn,,0.0,
2172,946,2024-06-16,subscription_start,Premium,21.99,
2173,946,2025-12-08,cancellation,Premium,-21.99,found_alternative
2174,947,2025-02-26,trial_start,,0.0,
2175,947,2025-03-05,subscription_start,Standard,15.99,
2176,947,2025-11-30,downgrade,Basic,9.99,
2177,948,2025-03-25,subscription_start,Standard,15.99,
